HorseName,Rank,HorseNum,Age,Weight,HorseWeight,Top1Win,Top2Win,Distance,S1F,Cornor3,G3F,Cornor4,HorseWin,HorseRankInTop2,HorseRankInTop3,Cutted,Male,Female,Good,Rain,Fog
대군옥,2,6,4,54.5,471,6,9999.9,1300,13.9,30.8,43.1,49.4,0,1,1,0,0,1,0,1,0
초강국,3,5,3,52.5,476,6,9999.9,1300,14.2,31.3,43.7,50.3,0,0,1,0,0,1,0,1,0
야호골든캣,4,2,3,56,499,4,1,1300,13.6,30.8,43.1,49.8,0,0,0,0,1,0,0,1,0
백상,5,1,4,55,467,12,9.3,1300,14.4,31.9,44.3,50.8,0,0,0,1,0,0,0,1,0
마샤,6,3,5,51,413,9999.9,9999.9,1300,14.1,31.5,44,50.6,0,0,0,0,0,1,0,1,0
프리마니케,7,7,4,52.5,461,6,9999.9,1300,14.3,31.7,44,50.4,0,0,0,0,0,1,0,1,0
슈퍼럭키보이,8,10,3,56,513,12,1,1300,13.3,30.2,42.7,49.3,0,0,0,0,1,0,0,1,0
선더머니,9,4,5,51.5,465,12,9.3,1300,13.6,30.5,42.6,49.1,0,0,0,1,0,0,0,1,0
천운동행,10,8,4,52,445,9999.9,9999.9,1300,14,31,43.4,50,0,0,0,0,0,1,0,1,0
미스터히어로,11,11,4,55.5,499,9999.9,9999.9,1300,13.2,30.1,42.4,48.9,0,0,0,0,1,0,0,1,0
선붐,1,2,3,56,492,3.2,1.6,1200,13.5,24.6,36.7,43.2,1,1,1,0,1,0,0,1,0
풀부스터,2,5,3,56,457,3.2,1.6,1200,13.6,24.8,36.9,43.4,0,1,1,0,1,0,0,1,0
장산몬스터,3,3,3,56,521,16,2.4,1200,13.8,25.3,37.5,43.9,0,0,1,1,0,0,0,1,0
엘리트라인,4,6,3,56,503,16,2.4,1200,14.1,25.6,37.8,44.2,0,0,0,0,1,0,0,1,0
로렐챔프,5,7,2,54.5,457,16,2.4,1200,13.6,25,37.3,43.8,0,0,0,0,1,0,0,1,0
천군,6,4,3,56,476,3.2,2.4,1200,14.6,26,38.3,44.7,0,0,0,1,0,0,0,1,0
인천보스,7,1,3,56,484,16,2.4,1200,13.8,24.9,37,43.5,0,0,0,0,1,0,0,1,0
킹덤스톰,8,8,2,54.5,460,16,2.4,1200,14.6,26.6,39.5,46.2,0,0,0,1,0,0,0,1,0
아리안왕자,1,2,4,52,481,9999.9,9999.9,1300,13.2,29.9,42,48.4,1,1,1,0,1,0,0,1,0
우정의향기,2,8,4,54,482,6.1,4.2,1300,14.4,31,43.1,49.3,0,1,1,0,0,1,0,1,0
우승특기,3,11,5,57,501,48.8,6.3,1300,13.4,29.7,41.6,47.8,0,0,1,0,1,0,0,1,0
문학앙코르,4,1,2,52,526,9.8,1.3,1300,13.7,30.3,42.2,48.6,0,0,0,0,1,0,0,1,0
탑플라잉,5,4,4,52,490,9999.9,12.5,1300,13.5,30.5,42.6,48.9,0,0,0,1,0,0,0,1,0
창성수호,6,6,3,52,471,1.5,1.3,1300,13.4,30.2,42.2,48.6,0,0,0,0,1,0,0,1,0
송암티즈,7,7,3,54,478,5.4,1.3,1300,13,29.6,41.6,47.8,0,0,0,0,1,0,0,1,0
문학파로아,8,10,2,52,498,9999.9,9999.9,1300,14.1,30.8,42.7,48.8,0,0,0,0,1,0,0,1,0
대군의검,9,3,4,57.5,529,9.8,1.3,1300,13.3,30.2,42.5,48.9,0,0,0,0,1,0,0,1,0
비바아마도스,10,9,3,51,484,9999.9,9999.9,1300,14,31.2,43.5,50,0,0,0,0,1,0,0,1,0
치투치투,11,5,3,52,502,9999.9,12.5,1300,13.8,30.3,42.6,49.2,0,0,0,0,1,0,0,1,0
피렌체힐,1,10,4,53,482,9999.9,9999.9,1200,13.2,23.6,35.7,42.2,1,1,1,0,1,0,0,1,0
정문서미트,2,7,3,55,495,9999.9,9999.9,1200,13.5,24.5,36.1,42.4,0,1,1,0,1,0,0,1,0
스트로리아,3,4,5,52,482,9999.9,9999.9,1200,13.8,25,37,43.4,0,0,1,0,0,1,0,1,0
화이트벨벳,4,6,4,51,487,9999.9,9999.9,1200,13.5,24.6,36.7,43.1,0,0,0,1,0,0,0,1,0
파티파워,5,3,7,51,444,9999.9,9999.9,1200,13.9,25.2,37,43.4,0,0,0,0,0,1,0,1,0
스트롱벌처,6,9,4,55,461,9999.9,9999.9,1200,13.7,25,37.2,43.5,0,0,0,1,0,0,0,1,0
질주의꿈,7,1,3,52,506,9999.9,9999.9,1200,13.7,24.8,36.8,43.2,0,0,0,0,0,1,0,1,0
원더풀럭키,8,5,5,52.5,466,9999.9,9999.9,1200,14.4,25.8,37.7,44,0,0,0,0,1,0,0,1,0
한라블로섬,9,8,3,52,500,9999.9,9999.9,1200,13.3,24.3,36.4,43,0,0,0,0,1,0,0,1,0
비상등,10,2,3,53.5,469,9999.9,9999.9,1200,13.3,24,36,42.6,0,0,0,0,0,1,0,1,0
스트롱벌처,1,1,4,55,454,1.3,9999.9,1200,14,25,36.9,43.1,1,1,1,1,0,0,1,0,0
핵삭스,2,8,3,56,505,40,1.1,1200,13.6,24.5,36.3,42.6,0,1,1,0,1,0,1,0,0
버킷풀골드,3,11,4,55,491,9999.9,9999.9,1200,13.5,24.5,36.3,42.4,0,0,1,0,1,0,1,0,0
정문서미트,4,13,3,57,498,2.5,9999.9,1200,13.7,24.9,36.7,42.8,0,0,0,0,1,0,1,0,0
시티챔프,5,7,6,54,484,9999.9,9999.9,1200,15,26.3,38.3,44.4,0,0,0,0,1,0,1,0,0
솔개바람,6,10,4,54,480,9999.9,9999.9,1200,14.2,25.5,37.4,43.4,0,0,0,0,0,1,1,0,0
맥파이,7,5,5,53,493,13.3,1,1200,14.3,25.8,37.7,43.9,0,0,0,0,0,1,1,0,0
최강마,8,3,3,52,462,9999.9,9999.9,1200,13.4,24.3,36.1,42.3,0,0,0,0,0,1,1,0,0
여울이,9,12,5,52,516,9999.9,9999.9,1200,14,25.3,37.2,43.4,0,0,0,0,0,1,1,0,0
화이트벨벳,10,4,4,51,503,9999.9,9999.9,1200,14,25,36.7,42.8,0,0,0,1,0,0,1,0,0
백색광채,11,6,4,54,499,9999.9,9999.9,1200,14.8,26.4,38.5,44.7,0,0,0,1,0,0,1,0,0
카일룸여제,12,2,5,52,477,9999.9,9999.9,1200,13.5,24.5,36.6,42.8,0,0,0,0,0,1,1,0,0
라온윌리엄스,13,14,4,52,463,9999.9,9999.9,1200,13.7,25,37.5,43.9,0,0,0,0,0,1,1,0,0
럭키상운,14,9,3,52,505,9999.9,9999.9,1200,13.4,24.3,36.1,42.4,0,0,0,0,1,0,1,0,0
아미고라로,1,2,3,55,451,4.8,2.9,1400,13.8,37.7,50.2,56.5,1,1,1,0,1,0,0,0,1
천사박,2,1,3,52,434,9.6,2.9,1400,13.7,37.6,50.1,56.4,0,1,1,0,0,1,0,0,1
캐논슈터,3,6,4,52,516,9.6,2.9,1400,13.7,37.8,50.4,56.6,0,0,1,0,0,1,0,0,1
사려니위너,4,7,3,54,463,9.6,2.9,1400,13.9,38.1,50.6,56.9,0,0,0,0,0,1,0,0,1
대마불사,5,3,3,54,535,9.6,2.9,1400,15.3,38.5,51.2,57.6,0,0,0,0,1,0,0,0,1
마하승리,6,8,5,56,478,9.6,2.9,1400,14.1,38.4,51.3,57.7,0,0,0,0,1,0,0,0,1
정문에이스,7,11,3,54,484,9.6,2.9,1400,14.4,38.2,50.8,57.2,0,0,0,0,1,0,0,0,1
천지명장,8,5,4,56,450,9.6,2.9,1400,13.9,38,50.5,56.8,0,0,0,0,1,0,0,0,1
윈드스카이,9,9,4,56,499,9.6,2.9,1400,14.2,38.1,50.7,56.9,0,0,0,0,1,0,0,0,1
골드블루매직,10,4,5,53,454,9.6,2.9,1400,14.2,38.4,51.3,57.9,0,0,0,0,0,1,0,0,1
맹주,11,10,4,54,507,9.6,2.9,1400,14.2,38.6,51.8,58.5,0,0,0,0,1,0,0,0,1
하늘을달리다,1,2,4,54.5,516,10.4,2.9,1700,14.1,61.4,69.1,76.6,1,1,1,1,0,0,1,0,0
금아슈프림,2,7,4,52,467,10.4,2.9,1700,14.3,62,69.6,77,0,1,1,1,0,0,1,0,0
원더풀인디언,3,4,4,52,488,10.4,2.9,1700,14.4,62.5,70.1,77.3,0,0,1,1,0,0,1,0,0
낭만스타,4,6,6,52.5,508,3.5,2.9,1700,14.9,62.9,70.4,77.6,0,0,0,1,0,0,1,0,0
정문사이,5,1,4,57,511,5.2,2.9,1700,14.5,62.3,69.7,77.1,0,0,0,0,1,0,1,0,0
두만강,6,11,7,51,466,10.4,2.9,1700,15.5,64,71.3,78.2,0,0,0,0,0,1,1,0,0
해피스트,7,3,7,53.5,497,10.4,2.9,1700,15.2,63.6,71.2,78.2,0,0,0,0,1,0,1,0,0
메인이벤트,8,8,5,52,469,10.4,2.9,1700,15.3,63.9,71.3,78.2,0,0,0,0,1,0,1,0,0
시티챔프,9,10,6,51,479,10.4,2.9,1700,14.6,63,70.7,78,0,0,0,0,1,0,1,0,0
공산,10,5,5,54,478,9999.9,2.9,1700,14.3,62.3,69.9,77.3,0,0,0,0,0,1,1,0,0
피오레,11,9,5,53.5,480,10.4,2.9,1700,14.3,62.8,70.5,77.8,0,0,0,0,0,1,1,0,0
다크플레이어,1,7,4,57,448,8,2.1,1700,14,60.5,67.7,75,1,1,1,0,1,0,0,0,1
서울탱크,2,6,6,53,443,8,2.1,1700,14.5,61.6,69,76.3,0,1,1,1,0,0,0,0,1
레드블레이드,3,8,4,56.5,512,8,2.1,1700,14.2,60.9,68.2,75.5,0,0,1,1,0,0,0,0,1
황금비상,4,2,7,57,479,2.7,2.1,1700,14.2,60.6,67.8,75.2,0,0,0,0,1,0,0,0,1
골드해머,5,3,5,52,496,8,2.1,1700,15.6,62.4,69.8,77,0,0,0,0,1,0,0,0,1
돌아온날리,6,1,6,52,501,8,2.1,1700,14.6,61.3,68.5,75.7,0,0,0,0,1,0,0,0,1
이글스그리프터,7,5,5,54,457,8,2.1,1700,13.8,60.1,67.5,74.9,0,0,0,0,1,0,0,0,1
럭키루키,8,4,5,52,449,8,2.1,1700,14.4,61,68.3,75.7,0,0,0,0,1,0,0,0,1
대변화,1,3,5,56,501,9999.9,9999.9,1400,13.8,36.4,48.6,54.9,1,1,1,1,0,0,0,0,1
금아애크미,2,8,4,54,474,9999.9,9999.9,1400,13.9,36.4,48.7,54.9,0,1,1,0,1,0,0,0,1
에이스솔롱고,3,4,4,53,449,9999.9,9999.9,1400,13.4,35.9,48.1,54.5,0,0,1,0,0,1,0,0,1
베스트럭키,4,7,3,54,488,9999.9,9999.9,1400,14.6,37.5,49.4,55.6,0,0,0,0,1,0,0,0,1
라온칸,5,10,4,54,482,9999.9,9999.9,1400,14.4,37.2,49.1,55.3,0,0,0,1,0,0,0,0,1
비욘드오버,6,11,4,53,463,9999.9,9999.9,1400,14,37.1,49.1,55.4,0,0,0,0,0,1,0,0,1
라온시리우스,7,5,5,54,508,9999.9,9999.9,1400,13.3,36.1,48.5,54.8,0,0,0,1,0,0,0,0,1
머니대륙,8,6,5,53,454,9999.9,9999.9,1400,13.9,37.7,50,56.4,0,0,0,0,0,1,0,0,1
이스트킹덤,9,2,5,58,517,9999.9,9999.9,1400,14,37.4,49.6,55.9,0,0,0,0,1,0,0,0,1
장산플라이,10,1,4,54,473,9999.9,9999.9,1400,14.2,37.7,50,56.3,0,0,0,1,0,0,0,0,1
금로열,11,9,4,54,454,9999.9,9999.9,1400,13.5,36.8,49.1,55.5,0,0,0,0,1,0,0,0,1
볼트맨,1,4,2,53,510,9999.9,9999.9,1200,14,25.3,37.5,43.7,1,1,1,1,0,0,1,0,0
문학드림,2,3,3,55,493,9999.9,9999.9,1200,13.5,24.6,36.5,42.5,0,1,1,0,1,0,1,0,0
두손멍군,3,10,2,53,460,4,9999.9,1200,13.8,24.7,36.6,42.6,0,0,1,0,1,0,1,0,0
세렌디피티야,4,5,3,52,478,9999.9,9999.9,1200,13.7,25.1,37.1,43.3,0,0,0,0,0,1,1,0,0
메디치스토리,5,7,4,54,504,9999.9,9999.9,1200,14.9,26.3,38.5,44.5,0,0,0,0,1,0,1,0,0
바이킹스톰,6,1,2,53,500,9999.9,9999.9,1200,13.8,24.9,36.8,42.9,0,0,0,0,1,0,1,0,0
파인로드,7,12,2,53,550,9999.9,9999.9,1200,14.1,25.3,37.8,43.9,0,0,0,0,1,0,1,0,0
몬스터케이,8,8,2,53,502,4,9999.9,1200,14.1,25.6,37.9,43.8,0,0,0,0,1,0,1,0,0
문학선,9,13,2,53,565,9999.9,9999.9,1200,14.5,25.9,38.2,44.2,0,0,0,0,1,0,1,0,0
출세가도,10,11,3,54,471,4,9999.9,1200,14.4,25.7,37.9,43.9,0,0,0,1,0,0,1,0,0
베링맨,11,14,2,53,466,9999.9,9999.9,1200,14.2,25.6,38.1,44.2,0,0,0,1,0,0,1,0,0
와이헤케천사,12,6,3,51,474,4,9999.9,1200,13.6,25,37.2,43.6,0,0,0,0,0,1,1,0,0
르포브,13,9,3,54,494,4,9999.9,1200,13.7,24.9,37.2,43.4,0,0,0,1,0,0,1,0,0
글로벌조이,1,12,3,55,491,9999.9,9999.9,1400,13.2,35.5,47.7,54,1,1,1,0,0,1,1,0,0
시리우스에이,2,10,2,55,568,9999.9,9999.9,1400,13.4,35.6,47.9,54.1,0,1,1,0,1,0,1,0,0
풀부스터,3,7,3,53,463,9999.9,9999.9,1400,13.9,37,49.4,55.7,0,0,1,0,1,0,1,0,0
골든서비스,4,14,3,55,510,9999.9,9999.9,1400,13.4,35.8,48.1,54.5,0,0,0,1,0,0,1,0,0
불굴의러너,5,2,4,56,492,9999.9,9999.9,1400,13.9,37.3,49.4,55.7,0,0,0,1,0,0,1,0,0
매직페인터,6,9,3,53,484,9999.9,9999.9,1400,13.3,35.8,48.1,54.5,0,0,0,0,0,1,1,0,0
아메리칸포스원,7,3,3,51,512,9999.9,9999.9,1400,13.8,36.5,48.8,55.3,0,0,0,1,0,0,1,0,0
장산탱크,8,4,3,56,526,9999.9,9999.9,1400,13.5,36.1,48.5,54.7,0,0,0,1,0,0,1,0,0
남산의별,9,8,2,53,462,9999.9,9999.9,1400,14.2,36.5,48.8,55.3,0,0,0,0,1,0,1,0,0
에이스파워풀,10,6,3,54,472,9999.9,9999.9,1400,14.5,37.2,49.6,55.9,0,0,0,1,0,0,1,0,0
땡큐보스,11,11,3,52,502,9999.9,9999.9,1400,13.5,36.3,48.8,55.3,0,0,0,0,0,1,1,0,0
위너챔프,12,1,3,54,485,1,1,1400,14.3,37.8,50,56.3,0,0,0,1,0,0,1,0,0
스프링꿈,13,5,2,53,503,9999.9,9999.9,1400,13.4,35.8,48.4,54.8,0,0,0,0,1,0,1,0,0
로열함성,14,13,3,54,481,9999.9,9999.9,1400,14.6,37.2,49.8,56.3,0,0,0,1,0,0,1,0,0
대지의여인,1,8,3,53,445,4.8,2,1400,13.4,35.9,48.4,54.5,1,1,1,0,0,1,1,0,0
드림포레,2,12,3,57,538,9999.9,4,1400,13.3,36,48.5,54.5,0,1,1,0,1,0,1,0,0
에이스캔트,3,2,5,55,496,4.8,4,1400,13.6,36.2,48.7,54.8,0,0,1,1,0,0,1,0,0
루이사,4,13,3,54,466,4.8,1,1400,13.6,36.2,48.7,54.8,0,0,0,0,0,1,1,0,0
질주의꿈,5,6,3,53,507,4.8,2,1400,13.6,36.6,49.2,55.4,0,0,0,0,0,1,1,0,0
드림머니,6,10,4,54,486,4.8,4,1400,14.2,37,49.7,55.8,0,0,0,1,0,0,1,0,0
굴참나무숲,7,1,5,53,503,9999.9,9999.9,1400,14.1,37.5,49.8,56,0,0,0,0,0,1,1,0,0
빅토리킹,8,11,4,56,449,9999.9,9999.9,1400,15,38.1,50.5,56.5,0,0,0,1,0,0,1,0,0
사이먼리치,9,5,6,54,472,9999.9,9999.9,1400,14.5,37.6,49.8,56,0,0,0,0,1,0,1,0,0
천년의고도,10,7,4,55,476,4.8,2,1400,14.8,37.8,50.3,56.4,0,0,0,0,1,0,1,0,0
해피스트,11,4,7,55,491,9999.9,9999.9,1400,14.2,37.7,50.3,56.4,0,0,0,0,1,0,1,0,0
장산제국,12,14,5,56,498,9999.9,9999.9,1400,14.2,36.7,49.4,55.6,0,0,0,0,1,0,1,0,0
블레이드스톰,13,9,4,56,485,9999.9,9999.9,1400,13.6,36.4,49,55.3,0,0,0,1,0,0,1,0,0
더블골드,14,3,5,54,482,9999.9,9999.9,1400,14.4,38.1,50.6,56.9,0,0,0,1,0,0,1,0,0
블루마카롱,1,1,3,55,461,9999.9,1.1,1400,13.6,36.4,48.3,54.5,1,1,1,0,0,1,1,0,0
해들뫼,2,6,4,55,515,9999.9,9999.9,1400,14,37.1,49.2,55.4,0,1,1,1,0,0,1,0,0
슬링스톤,3,14,4,52,477,50.4,5.3,1400,13.8,36.7,48.9,55,0,0,1,1,0,0,1,0,0
룰브레이커,4,3,4,57,498,9999.9,1.1,1400,14.7,38,50.1,56,0,0,0,0,1,0,1,0,0
머니지프,5,9,5,54,480,9999.9,9999.9,1400,14,37.4,49.8,56,0,0,0,1,0,0,1,0,0
블루파이어,6,11,4,54,510,9999.9,9999.9,1400,14.3,37.3,49.5,55.7,0,0,0,1,0,0,1,0,0
프리모,7,10,5,53,437,9999.9,9999.9,1400,14.3,37.9,50.2,56.4,0,0,0,0,0,1,1,0,0
에이스솔롱고,8,13,4,53,455,1,9999.9,1400,13.7,37,49.3,55.6,0,0,0,0,0,1,1,0,0
마이티럭,9,5,4,52,480,10.1,1.1,1400,13.7,37,49.5,55.9,0,0,0,0,0,1,1,0,0
스피드황룡,10,8,5,54,497,9999.9,9999.9,1400,14.5,37.8,50,56.1,0,0,0,1,0,0,1,0,0
컴플리트킹덤,11,12,3,52,582,10.1,1.8,1400,13.6,36.5,48.8,55,0,0,0,0,1,0,1,0,0
라온칸,12,4,4,54,487,25.2,5.3,1400,14.8,38.3,50.7,57,0,0,0,1,0,0,1,0,0
금성황제,13,2,4,54,497,9999.9,9999.9,1400,13.7,36.8,48.9,55.3,0,0,0,0,1,0,1,0,0
케이킹,14,7,6,53,496,9999.9,9999.9,1400,14.4,38.3,50.5,56.6,0,0,0,1,0,0,1,0,0
레전드데이,1,8,2,55,502,9999.9,9999.9,1400,13.2,35.4,47.6,53.8,1,1,1,0,1,0,1,0,0
프리맥스,2,11,3,56,471,9999.9,9999.9,1400,13.5,35.7,47.9,54.1,0,1,1,0,1,0,1,0,0
클린업샤인,3,9,3,55,453,3.2,9999.9,1400,13.3,35.7,48,54.3,0,0,1,0,0,1,1,0,0
마이티뉴,4,2,3,55,493,9999.9,9999.9,1400,13.2,35.4,47.6,53.8,0,0,0,1,0,0,1,0,0
멋진왕자,5,14,3,57,501,9999.9,9999.9,1400,14.1,37.1,49.5,55.7,0,0,0,0,1,0,1,0,0
장산포에버,6,1,3,55,503,3.2,9999.9,1400,13.1,35.2,47.5,53.7,0,0,0,1,0,0,1,0,0
해피보이,7,6,5,51,493,3.2,9999.9,1400,13.6,36.8,49.3,55.5,0,0,0,1,0,0,1,0,0
머니캠프,8,12,6,52,453,9999.9,9999.9,1400,13.5,36.4,48.7,55,0,0,0,0,0,1,1,0,0
파노라마선,9,13,3,54,497,9999.9,9999.9,1400,13.6,36.2,48.3,54.5,0,0,0,1,0,0,1,0,0
별나라신사,10,5,3,56,459,9999.9,9999.9,1400,13.5,35.9,48.3,54.6,0,0,0,0,1,0,1,0,0
체인지메이커,11,4,5,54,505,9999.9,9999.9,1400,14.3,37.6,50,56.2,0,0,0,0,1,0,1,0,0
배다리프린스,12,7,3,54,462,9999.9,9999.9,1400,13.9,37.1,49.4,55.5,0,0,0,0,1,0,1,0,0
글로벌파티,13,3,3,54,520,3.2,9999.9,1400,13.6,37.3,49.9,56.1,0,0,0,1,0,0,1,0,0
금아어누이티,14,10,5,51,468,9999.9,9999.9,1400,14.4,38,50.4,56.7,0,0,0,1,0,0,1,0,0
어마어마,1,11,3,54,494,9999.9,9999.9,1400,13.1,35.7,47.3,53.2,1,1,1,0,1,0,1,0,0
하바나찰리,2,10,4,54,545,9999.9,9999.9,1400,13.1,35.6,47.3,53.3,0,1,1,1,0,0,1,0,0
토스코노바캣,3,4,5,54,524,9999.9,9999.9,1400,13.9,35.9,47.9,54,0,0,1,0,1,0,1,0,0
탭패션드,4,2,5,54,442,9999.9,9999.9,1400,13.8,36.1,48.3,54.5,0,0,0,1,0,0,1,0,0
강성대국,5,1,7,54,471,9999.9,9999.9,1400,14.3,36.6,48.6,54.8,0,0,0,0,1,0,1,0,0
플라잉챔프,6,3,6,52,458,9999.9,9999.9,1400,14.2,36.5,48.4,54.6,0,0,0,0,0,1,1,0,0
플레이시스투고,7,6,6,53,463,9999.9,9999.9,1400,14.9,37.5,49.1,55.3,0,0,0,1,0,0,1,0,0
크레이지팩터,8,5,5,54,526,9999.9,9999.9,1400,13.5,35.9,48.2,54.5,0,0,0,0,1,0,1,0,0
화기,9,8,4,52,476,9999.9,9999.9,1400,13.7,36.1,48.4,54.8,0,0,0,0,0,1,1,0,0
가을의전설,10,7,7,54,471,9999.9,9999.9,1400,14.5,37.5,49.1,55.4,0,0,0,0,1,0,1,0,0
파이어로드,1,3,2,55,498,9999.9,9999.9,1200,14.4,25.7,38.1,44.6,1,1,1,0,1,0,1,0,0
탑퀄리티,2,14,2,55,481,9999.9,9999.9,1200,13.8,24.9,37.2,43.5,0,1,1,0,1,0,1,0,0
페더럴아이,3,8,2,51,492,9999.9,9999.9,1200,14.3,25.6,38,44.3,0,0,1,0,1,0,1,0,0
과천신세계,4,5,2,53,470,1,1,1200,14.1,25.3,37.9,44.3,0,0,0,0,0,1,1,0,0
피케이로드,5,7,2,53,461,9999.9,9999.9,1200,14.1,25.3,37.7,44.1,0,0,0,0,0,1,1,0,0
베스트천상,6,9,2,53,452,9999.9,9999.9,1200,13.6,24.8,37.1,43.5,0,0,0,0,0,1,1,0,0
실버햄튼,7,2,2,53,450,9999.9,9999.9,1200,14.1,25.3,37.8,44.1,0,0,0,0,0,1,1,0,0
본투글로리,8,4,3,54,477,9999.9,9999.9,1200,14.1,25.1,37.4,43.8,0,0,0,0,0,1,1,0,0
센아이,9,11,2,55,516,9999.9,9999.9,1200,14.3,25.7,38.3,45.1,0,0,0,0,1,0,1,0,0
스피드댄서,10,12,3,54,462,9999.9,9999.9,1200,15.3,27.1,39,45.3,0,0,0,0,0,1,1,0,0
찐이야,11,13,2,55,489,9999.9,9999.9,1200,14.3,25.7,38.2,44.6,0,0,0,0,1,0,1,0,0
아라크투윈,12,10,2,53,450,9999.9,9999.9,1200,14,25.2,37.4,43.8,0,0,0,0,0,1,1,0,0
위캔두잇,13,1,2,55,477,9999.9,9999.9,1200,14.5,25.7,38.1,44.6,0,0,0,0,1,0,1,0,0
마이티수,1,1,3,55,489,9999.9,9999.9,1800,14.3,69,76.6,84,1,1,1,0,1,0,1,0,0
흥행질주,2,6,3,55,463,9999.9,9999.9,1800,14.1,69,76.6,83.8,0,1,1,0,1,0,1,0,0
서울탱크,3,2,6,56,459,9999.9,9999.9,1800,14.7,69.2,76.8,84.2,0,0,1,1,0,0,1,0,0
허쉬대보,4,11,4,57,511,9999.9,9999.9,1800,14.3,68.7,76.3,83.5,0,0,0,0,1,0,1,0,0
제주의하늘,5,7,6,54,440,9999.9,9999.9,1800,15.1,70.1,77.8,85,0,0,0,0,0,1,1,0,0
팔팔빅토리,6,3,5,54,516,9999.9,9999.9,1800,14.9,69.6,77.2,84.7,0,0,0,1,0,0,1,0,0
더검푸,7,14,3,57,497,9999.9,9999.9,1800,13.9,68.7,76.3,83.5,0,0,0,0,1,0,1,0,0
레전드스톰,8,4,3,55,534,9999.9,9999.9,1800,14,68.8,76.3,83.5,0,0,0,0,1,0,1,0,0
서울의별,9,9,5,51,430,9999.9,9999.9,1800,14.8,70.2,78,85.4,0,0,0,0,0,1,1,0,0
스마티블루,10,13,5,54,513,9999.9,9999.9,1800,15.4,70.7,78.1,85.4,0,0,0,1,0,0,1,0,0
예상백승,11,10,6,52,509,9999.9,9999.9,1800,14.8,70.2,77.8,85.4,0,0,0,0,0,1,1,0,0
반야동행,12,5,6,57,505,9999.9,9999.9,1800,14.8,69.6,77.2,84.5,0,0,0,0,1,0,1,0,0
명진플라이,13,12,3,55,483,9999.9,9999.9,1800,14.5,69.8,77.6,85,0,0,0,1,0,0,1,0,0
황금비상,14,8,7,53,470,9999.9,9999.9,1800,15.4,69.8,77.5,85,0,0,0,0,1,0,1,0,0
아침기상,1,10,2,53,492,1.3,1.2,1200,13.2,24.3,36.4,42.7,1,1,1,0,0,1,1,0,0
터프맨,2,6,2,55,522,3.7,1.6,1200,13.4,24.5,36.7,42.8,0,1,1,0,1,0,1,0,0
알파독,3,1,3,56,512,7.6,1,1200,13.9,25.3,37.8,44.3,0,0,1,1,0,0,1,0,0
로열영광,4,14,2,55,469,145.6,3.1,1200,13.9,24.9,37.3,43.6,0,0,0,0,1,0,1,0,0
리턴밸리브리,5,3,2,55,497,104.9,12.8,1200,13.9,25.3,38,44.8,0,0,0,0,1,0,1,0,0
피엔에스니드,6,4,3,54,445,288.6,116.9,1200,14.3,25.9,38.9,45.5,0,0,0,0,0,1,1,0,0
천둥세자,7,11,2,55,452,149.6,20,1200,13.7,24.7,37,43.4,0,0,0,0,1,0,1,0,0
무적장산,8,2,2,53,434,107,5.1,1200,13.9,25,37.6,44.2,0,0,0,0,0,1,1,0,0
위닝투게더,9,5,2,53,463,107,54.8,1200,13.7,24.7,37.3,43.8,0,0,0,0,0,1,1,0,0
머니강자,10,13,3,56,491,621.5,11.8,1200,14.3,26.1,39,45.8,0,0,0,0,1,0,1,0,0
금성세계,11,8,2,55,519,227.6,10.6,1200,14.1,25.4,38.3,45.1,0,0,0,0,1,0,1,0,0
클라우터,12,12,2,55,473,212.6,15.5,1200,14.2,25.8,38.6,45.2,0,0,0,1,0,0,1,0,0
야스,13,9,2,53,479,521.3,31,1200,14.9,27,39.6,46.2,0,0,0,0,0,1,1,0,0
봄꽃,14,7,2,53,494,351.3,3.7,1200,14.2,25.8,38.7,45.4,0,0,0,0,0,1,1,0,0
서에번쩍,1,10,2,55,485,13.9,1.3,1200,14,25.3,37.5,43.9,1,1,1,0,1,0,1,0,0
대한질주,2,1,2,55,510,1.9,1.2,1200,13.5,24.9,37.2,43.6,0,1,1,0,1,0,1,0,0
백랑,3,7,2,53,498,4.4,1.4,1200,13.8,25,37.3,43.7,0,0,1,0,0,1,1,0,0
벌말대장,4,4,2,55,464,97.3,5.5,1200,14.1,25.6,38,44.4,0,0,0,0,1,0,1,0,0
디데이플라이,5,14,3,55,503,12.1,7.9,1200,14.5,25.9,37.9,44.2,0,0,0,0,1,0,1,0,0
소중한당신,6,8,2,53,473,253,13,1200,13.9,25.4,37.6,44,0,0,0,0,0,1,1,0,0
스피드가이,7,3,2,55,470,14.9,2.7,1200,14.3,26,38.4,45,0,0,0,0,1,0,1,0,0
고어헤드,8,9,3,54,489,8.3,4.2,1200,14.3,25.8,38.2,44.7,0,0,0,0,0,1,1,0,0
스마티트렘,9,5,2,55,454,12,6.2,1200,13.9,25.8,38.1,44.7,0,0,0,0,1,0,1,0,0
천체,10,2,2,53,443,50.6,11.5,1200,13.6,25.3,37.5,43.9,0,0,0,0,0,1,1,0,0
플래시라이커,11,11,3,52,515,63.2,41.4,1200,15.7,27.4,39.9,46.5,0,0,0,1,0,0,1,0,0
골드케이,12,13,2,55,469,94.9,21.4,1200,14.4,26,38.8,45.4,0,0,0,1,0,0,1,0,0
다울사랑,13,12,2,53,457,189.7,33.1,1200,15.2,27.4,40.5,47.4,0,0,0,0,0,1,1,0,0
